,id,for_user_id,round_id,turn_id,idea_content,idea_content2,annotation_ali,annotation_krish
3663,5307,129,4,2,Use eraser as a stamp for a pointilism painting,use eraser as a stamp for a pointilism painting,14,45
3664,5306,129,4,2,Make into a prop cigarette,make into a prop cigarette,200,126
3665,5305,129,4,2,Build a tiny log cabin,build a tiny log cabin,66,64
3666,5320,129,5,1,Bury with a memory capsule or treasure box to protect it from tree roots,bury with a memory capsule or treasure box to protect it from tree roots,140,140
3667,5319,129,5,1,A weight to get wrinkles out of large tapestries,a weight to get wrinkles out of large tapestries,315,315
3668,5318,129,5,1,Stack together for a raised flowerbed,stack together for a raised flowerbed,2,2
3669,5317,129,5,1,Fill with sand as a dust bath for chickens,fill with sand as a dust bath for chickens,113,113
3670,5316,129,5,1,Use as the foundation of a small building or shed,use as the foundation of a small building or shed,341,341
3671,5315,129,5,1,Stack together for playground equipment,stack together for playground equipment,127,127
3672,5335,129,5,2,Put a cushion on top for a floor seat,put a cushion on top for a floor seat,85,85
3673,5334,129,5,2,Use to collect rainwater,use to collect rainwater,86,86
3674,5333,129,5,2,Cut and glue to boots for better winter weather traction,cut and glue to boots for better winter weather traction,16,16
3675,5332,129,5,2,Cut in half to make a new bumper for a car,cut in half to make a new bumper for a car,106,106
3676,5355,130,1,1,To push something you'd rather not touch with your bare hand,to push something you'd rather not touch with your bare hand,351,196
3677,5354,130,1,1,Use the shoelaces to tie something up,use the shoelaces to tie something up,324,45
3678,5353,130,1,1,Paperweight,paperweight,412,29
3679,5352,130,1,1,Display Item,display item,2,19
3680,5351,130,1,1,Kill bugs,kill bugs,18,4
3681,5350,130,1,1,Wedge to keep a door open,wedge to keep a door open,32,22
3682,5359,130,1,2,Cupholder,cupholder,198,113
3683,5358,130,1,2,To knock down cobwebs,to knock down cobwebs,878,269
3684,5357,130,1,2,Use it as a pen/pencil holder,use it as a pen/pencil holder,85,33
3685,5356,130,1,2,Keep a broken window open,keep a broken window open,52,32
3686,5365,130,2,1,Decoration for a wall,decoration for a wall,8,25
3687,5364,130,2,1,Tie it to string and use it on a ceiling fan,tie it to string and use it on a ceiling fan,77,47
3688,5363,130,2,1,Secure it to an elastic band and use to keep papers together,secure it to an elastic band and use to keep papers together,350,220
3689,5362,130,2,1,As a hat for a handmade toy,as a hat for a handmade toy,159,37
3690,5361,130,2,1,To decorate a piece of clothing,to decorate a piece of clothing,8,24
3691,5360,130,2,1,As a reminder by placing it in a strange place,as a reminder by placing it in a strange place,97,91
3692,5369,130,2,2,Glue it to a mug to personalize it,glue it to a mug to personalize it,8,25
3693,5368,130,2,2,Melt it down and splatter it on a canvas,melt it down and splatter it on a canvas,3,3
3694,5367,130,2,2,Use it in a 3 dimensional art piece,use it in a 3 dimensional art piece,8,3
3695,5366,130,2,2,Put it on a string and use it as a keychain,put it on a string and use it as a keychain,122,87
3696,5375,130,3,1,Put it on a string and swing it to deter aggressors,put it on a string and swing it to deter aggressors,40,45
3697,5374,130,3,1,Puncture things with it,puncture things with it,287,24
3698,5373,130,3,1,Open mail/envelopes with it,open mail/envelopes with it,57,24
3699,5372,130,3,1,Put it in a scrapbook with other mementos,put it in a scrapbook with other mementos,229,15
3700,5371,130,3,1,Etch markings into something,etch markings into something,26,10
3701,5370,130,3,1,"Make jewelry, wear it as a necklace or earrings","make jewelry, wear it as a necklace or earrings",11,19
3702,5379,130,3,2,Break glass/windows,break glass/windows,5,9
3703,5378,130,3,2,Fidget toy,fidget toy,215,26
3704,5377,130,3,2,Melt it down and form it into coins,melt it down and form it into coins,10,18
3705,5376,130,3,2,Make markings on wood posts,make markings on wood posts,14,10
3706,5392,130,4,1,Practice whittling with a knife,practice whittling with a knife,181,130
3707,5391,130,4,1,Use the shavings to make cushioning for something,use the shavings to make cushioning for something,68,66
3708,5390,130,4,1,Open mail/envelopes,open mail/envelopes,224,36
3709,5389,130,4,1,Self defense,self defense,61,5
3710,5388,130,4,1,Affix together with other pencils and rubber bands to make a crossbow,affix together with other pencils and rubber bands to make a crossbow,5,5
3711,5397,130,4,2,Make throwing darts,make throwing darts,39,17
3712,5396,130,4,2,Incense holder,incense holder,354,172
3713,5395,130,4,2,Open plastic shrink-wrap packaging,open plastic shrink-wrap packaging,158,36
3714,5394,130,4,2,Glue them together to make a display stand,glue them together to make a display stand,404,212
3715,5393,130,4,2,Use it to clear a blockage in a tube,use it to clear a blockage in a tube,153,119
3716,5418,130,5,1,As a bumper stop in a garage,as a bumper stop in a garage,275,275
3717,5417,130,5,1,As part of modern art,as part of modern art,62,62
3718,5416,130,5,1,Roll it down a hill,roll it down a hill,12,12
3719,5415,130,5,1,Exercise,exercise,75,75
3720,5414,130,5,1,Grind it up and use it to cover flower beds,grind it up and use it to cover flower beds,269,269
3721,5435,130,5,2,Grind it up and use it in art,grind it up and use it in art,62,62
3722,5434,130,5,2,Make a basket/storage by putting mesh/netting on one side,make a basket/storage by putting mesh/netting on one side,17,17
3723,5433,130,5,2,Light it on fire and use the smoke to send signals,light it on fire and use the smoke to send signals,121,121
3724,5432,130,5,2,Light it on fire and use it as a smoke screen,light it on fire and use it as a smoke screen,316,316
3725,5383,131,1,1,To use as a cup,to use as a cup,282,15
3726,5382,131,1,1,To use as a bowl to eat food,to use as a bowl to eat food,126,73
3727,5381,131,1,1,To use as a mold to get the shoe shape,to use as a mold to get the shoe shape,88,50
3728,5380,131,1,1,To kill bugs,to kill bugs,18,4
3729,5387,131,1,2,A place to store your coins or money,a place to store your coins or money,99,10
3730,5386,131,1,2,A place to store garbage,a place to store garbage,717,38
3731,5385,131,1,2,A warmer for a small dog or cat,a warmer for a small dog or cat,12,107
3732,5384,131,1,2,To use as a protector on your hand from hot objects,to use as a protector on your hand from hot objects,6,28
3733,5403,131,2,1,Use as a hand exerciser,use as a hand exerciser,87,0
3734,5402,131,2,1,A place to put hot food so that it does not ruin your table,a place to put hot food so that it does not ruin your table,107,28
3735,5401,131,2,1,Use it for satisfaction my pressing it,use it for satisfaction my pressing it,403,38
3736,5400,131,2,1,Use it as a stress reliever by pressing it,use it as a stress reliever by pressing it,165,38
3737,5399,131,2,1,A place to put your water bottle,a place to put your water bottle,126,118
3738,5398,131,2,1,As a standing for a small trophy,as a standing for a small trophy,52,14
3739,5409,131,2,2,Use it to automatically press a button on the laptop by leaving it on it or taping it,use it to automatically press a button on the laptop by leaving it on it or taping it,271,135
3740,5408,131,2,2,Use it to sort different items like as a place holder,use it to sort different items like as a place holder,356,104
3741,5407,131,2,2,Use it as a weight holder,use it as a weight holder,186,19
3742,5406,131,2,2,Use it as a water sprinkler by taping it on a water bottle,use it as a water sprinkler by taping it on a water bottle,302,0
3743,5405,131,2,2,Put it on your Jack o lantern during halloween,put it on your jack o lantern during halloween,202,152
3744,5404,131,2,2,Use it as decoration,use it as decoration,8,25
3745,5427,131,3,1,Use it as a weapon to destroy pests,use it as a weapon to destroy pests,40,45
3746,5426,131,3,1,Use it as a cat toy,use it as a cat toy,125,27
3747,5425,131,3,1,Use it a decoration for your home,use it a decoration for your home,25,41
3748,5424,131,3,1,Use it as a necklace,use it as a necklace,11,19
3749,5439,131,3,2,Use it as a alternative fidget spinner,use it as a alternative fidget spinner,215,26
3750,5438,131,3,2,Use it to get dirty stuff out of your nails,use it to get dirty stuff out of your nails,27,12
3751,5437,131,3,2,Use it to make a bracelet,use it to make a bracelet,126,120
3752,5436,131,3,2,Use it as a back scratcher,use it as a back scratcher,36,40
3753,5447,131,4,1,Use it as a can opener,use it as a can opener,38,37
3754,5446,131,4,1,Use as a pointer to tell someone where a item is,use as a pointer to tell someone where a item is,79,27
3755,5445,131,4,1,Use as a toy,use as a toy,123,20
3756,5444,131,4,1,Use as a nose picker,use as a nose picker,99,56
3757,5455,131,4,2,Use it as a way to practice your imagination by drawing on it like a paper,use it as a way to practice your imagination by drawing on it like a paper,179,16
3758,5454,131,4,2,Use it as a wand during a concert,use it as a wand during a concert,317,192
3759,5453,131,4,2,Use it as a way to get items from small cracks or openings,use it as a way to get items from small cracks or openings,72,39
3760,5452,131,4,2,Use the wood as decoration,use the wood as decoration,359,33
3761,5470,131,5,1,Use it to make a creative shadow,use it to make a creative shadow,109,109
3762,5469,131,5,1,Use it as an instrument,use it as an instrument,185,185
3763,5468,131,5,1,Use it to crush something if it is very hard,use it to crush something if it is very hard,150,150
3764,5467,131,5,1,Use it as a shield in a play or something,use it as a shield in a play or something,105,105
3765,5466,131,5,1,Use it to create a swing,use it to create a swing,7,7
3766,5465,131,5,1,As a weight to make a blanket stay in place,as a weight to make a blanket stay in place,415,415
3767,5474,131,5,2,Use it as a home for a reptile or creature,use it as a home for a reptile or creature,78,78
3768,5473,131,5,2,Use it as an unexpected hiding place,use it as an unexpected hiding place,165,165
3769,5472,131,5,2,Use it as a weapon,use it as a weapon,210,210
3770,5471,131,5,2,Use it to mark a location that you buried something like valuables,use it to mark a location that you buried something like valuables,83,83
3771,5423,133,1,1,floor guard for furniture legs,floor guard for furniture legs,172,130
3772,5422,133,1,1,canvas to paint on,canvas to paint on,38,143
3773,5421,133,1,1,flyswatter,flyswatter,18,4
3774,5420,133,1,1,container to plant a plant in,container to plant a plant in,4,5
3775,5419,133,1,1,doorstop,doorstop,113,22
3776,5431,133,1,2,use under a piece of uneven furniture to level it,use under a piece of uneven furniture to level it,172,130
3777,5430,133,1,2,use as a wall protector next to a door,use as a wall protector next to a door,113,22
3778,5429,133,1,2,use for extra fabric for a costume,use for extra fabric for a costume,22,17
3779,5428,133,1,2,container for writing utensils,container for writing utensils,85,33
3780,5443,133,2,1,a counterweight for a makeshift weight scale,a counterweight for a makeshift weight scale,142,19
3781,5442,133,2,1,as a stencil to draw a perfect circle,as a stencil to draw a perfect circle,28,21
3782,5441,133,2,1,as fake eyes on a doll,as fake eyes on a doll,110,26
3783,5440,133,2,1,a piece of an art creation,a piece of an art creation,3,3
3784,5451,133,2,2,Use it as a cat toy. Cats love weird toys.,use it as a cat toy. cats love weird toys.,40,36
3785,5450,133,2,2,Write 'Caution do not Press!' On it so people think it's a dangerous switch,write 'caution do not press!' on it so people think it's a dangerous switch,405,238
3786,5449,133,2,2,use a bunch of buttons in an array as a decorative piece spelling out your name,use a bunch of buttons in an array as a decorative piece spelling out your name,8,25
3787,5448,133,2,2,use in an aquarium as a decoration,use in an aquarium as a decoration,30,23
3788,5460,133,3,1,bury it under ground so someone digs it up later and spends their whole life pondering what it unlocks,bury it under ground so someone digs it up later and spends their whole life pondering what it unlocks,176,32
3789,5459,133,3,1,tie it to a string to spin as a fidget toy,tie it to a string to spin as a fidget toy,215,26
3790,5458,133,3,1,put it on necklace as a fashion statement,put it on necklace as a fashion statement,11,19
3791,5457,133,3,1,as a defensive weapon,as a defensive weapon,40,45
3792,5456,133,3,1,To etch letters into objects,to etch letters into objects,26,10
3793,5464,133,3,2,oxidize it and display it as a trendy art piece at home,oxidize it and display it as a trendy art piece at home,28,34
3794,5463,133,3,2,use it to conduct electricity from a power source,use it to conduct electricity from a power source,159,130
3795,5462,133,3,2,put it on your pets collar so it jingles with their name tag so they can't sneak up on you,put it on your pets collar so it jingles with their name tag so they can't sneak up on you,18,33
3796,5461,133,3,2,use it to open taped packages,use it to open taped packages,19,24
3797,5478,133,4,1,tie a string to it and fling it at things with centrifugal force,tie a string to it and fling it at things with centrifugal force,389,157
3798,5477,133,4,1,as a tool to poke hole into sod to aerate a lawn,as a tool to poke hole into sod to aerate a lawn,103,7
3799,5476,133,4,1,as a medium to carve into a sculpture,as a medium to carve into a sculpture,14,4
3800,5475,133,4,1,as a fidget toy to spin,as a fidget toy to spin,140,25
3801,5482,133,4,2,use one in a slingshot for a challenging javelin,use one in a slingshot for a challenging javelin,229,5
3802,5481,133,4,2,use them as support beams for a toy home structure,use them as support beams for a toy home structure,90,20
3803,5480,133,4,2,put wheels on either side and use them as axels for a toy car,put wheels on either side and use them as axels for a toy car,21,20
3804,5479,133,4,2,tie a bunch to string harness so it can be shaken to a rhythm and produce musical sounds,tie a bunch to string harness so it can be shaken to a rhythm and produce musical sounds,121,9
3805,5487,133,5,1,put a circular picture in it so it can be a quirky picture frame,put a circular picture in it so it can be a quirky picture frame,301,301
3806,5486,133,5,1,shred the rubber and layer it onto a surface to protect from impacts,shred the rubber and layer it onto a surface to protect from impacts,71,71
3807,5485,133,5,1,sit in it and have a friend spin you down a hill,sit in it and have a friend spin you down a hill,12,12
3808,5484,133,5,1,use it as a shock absorber on a jumping platform,use it as a shock absorber on a jumping platform,67,67
3809,5483,133,5,1,move it around for exercise,move it around for exercise,5,5
